4566,0870136518,The Forgotten Commissioner: Sir William Mildmay and the Anglo-French Commission of 1750-1755,9780870136511,,,,ES,2003/5/31,Michigan State University Press,,false,1,4566,1,0,0,0,2003/1/1,Forgotten Commissioner: Sir William Mildmay and the Anglo-French Commission of 1750-1755,,0,0,0,0,0,0.00,307,Paperback,,0,0,Enid Robbie,,,,,,1,0,,
4571,317016192X,Vom Inselreich Zur Weltmacht: Die Entwicklung Des Englischen Weltreichs Vom Mittelalter Bis Ins 20. Jahrhundert,9783170161924,,,,ES,2001/11/8,Kohlhammer,,false,1,4571,1,0,0,0,2001/1/1,Vom Inselreich zur Weltmacht.,,0,0,0,0,0,0.00,,Hardcover,,0,0,Claudia Schnurmann,,,,,,1,0,,
4576,3764618507,Das Tor Zur Weltmacht: Die Bedeutung Der Sowjetunion Für Die Deutsche Wirtschafts  Und Rüstungspolitik Zwischen Den Weltkriegen,9783764618506,,,,ES,,,,false,1,4576,2,0,0,0,1984/1/1,Das Tor zur Weltmacht: Die Bedeutung der Sowjetunion für die deutsche Wirtschafts- und Rüstungspolitik zwischen den Weltkriegen (Wehrwissenschaftliche ... Abteilung Militärgeschichtliche Studien),,0,0,0,0,0,0.00,,,,0,0,Rolf-Dieter Müller,,,,,,2,0,,
4591,0060894083,Genome: the Autobiography of a Species in 23 Chapters,9780060894085,,,,ES,2006/5/30,Harper Perennial,eng,false,47,4591,67259,87009,21599,862,1999/5/30,Genome: The Autobiography of a Species in 23 Chapters,book,7991,8137,4071,893,507,4.03,344,Paperback,,19955,690,Matt Ridley,,,,,,45926,93,1464,"academic,anthropology,education,health,history,medical,nature,non-fiction,psychology,reference,school,science,unfinished"
4596,0071378227,Darwin In the Genome: Molecular Strategies in Biological Evolution,9780071378222,,,,ES,,,,false,6,4596,30,26,7,1,1999/1/1,Darwin In the Genome: Molecular Strategies in Biological Evolution,,0,5,2,0,0,3.71,,,,6,1,Lynn Caporale,,,,,,15,0,1,"non-fiction,science"
4601,0743461517,"Click, Clack, Moo: Cows That Type",9780743461511,,,,ES,2003/6/1,Pocket Books,eng,false,43,766955,90937,317628,74935,2644,1999/9/1,"Click, Clack, Moo: Cows That Type",book,38960,20112,11797,2923,1143,4.24,30,Paperback,,334,33,Doreen Cronin,Betsy Lewin,,,,,11341,92,155,"animals,childrens,classics,fantasy,fiction,funny,humor,juvenile,picture-books,school,writing"
4606,0689842198,Sailor Moo: Cow at Sea,9780689842191,,,,ES,2002/7/1,Atheneum/Richard Jackson Books,eng,false,1,4606,223,637,155,41,2002/7/1,Sailor Moo: Cow at Sea,book,67,50,29,6,3,4.11,32,Hardcover,,155,41,Lisa Wheeler,Ponder Goembel,,,,,35,10,,"adventure,animals,childrens,family,fiction,humor,picture-books,poetry,romance,travel"
4611,1585622117,Coping with Depression: From Catch-22 to Hope,9781585622115,,,,ES,2006/1/1,American Psychiatric Association Publishing,,false,2,4611,28,40,9,2,2005/12/1,Coping With Depression: From Catch-22 to Hope,,4,5,0,0,0,4.44,317,Paperback,,9,2,,,,Jon G. Allen,,,16,0,1,"medical,non-fiction,psychology"
4616,189429453X,The Amazing Adventures Of Captain Bob Bartlett,9781894294539,,,,ES,2002/11/16,Breakwater Books,,false,1,4616,3,3,1,1,2002/11/1,The Amazing Adventures of Captain Bob Bartlett,,0,0,1,0,0,3.00,40,Paperback,,1,1,Susan Chalker Browne,,,,,,2,0,,childrens
4621,9870403816,Memorias de una geisha,9789870403814,,,,ES,,,spa,false,249,929,2187421,6383028,1557325,27722,1997/9/1,Memoirs of a Geisha,book,629847,563905,276045,62510,25018,4.10,,,,46,2,Arthur Golden,,,,,,32862,899,7999,"adult,adult-fiction,american,biography,chick-lit,classics,contemporary,cultural,drama,fiction,historical,historical-fiction,history,literary-fiction,literature,love,memoir,movies,non-fiction,novels,realistic-fiction,romance,war"
4626,1565124820,Hemingway & Bailey's Bartending Guide to Great American Writers,9781565124820,,,,ES,2006/10/13,Algonquin Books,eng,false,4,4626,359,552,142,25,2006/10/13,Hemingway & Bailey's Bartending Guide to Great American Writers,book,42,53,37,9,1,3.89,100,Hardcover,,129,24,Mark Bailey,,,,,,155,12,,"biography,biography-memoir,cookbooks,cooking,food,history,non-fiction,reference,society,writing"
4631,0099285045,A Moveable Feast,9780099285045,,,,ES,2012/9/6,Vintage,eng,false,255,4631,213075,416225,102998,7205,1964/1/1,A Moveable Feast,book,37720,39214,20086,4533,1445,4.04,192,Paperback,Vintage Classics,78306,4558,Ernest Hemingway,,,,,,89544,559,3831,"adult,american,autobiography,biography,biography-memoir,classic-literature,classics,essays,fiction,france,historical,historical-fiction,history,literary-fiction,literature,memoir,modern-classics,non-fiction,novels,short-stories,travel,unfinished,writing"
4641,0684837862,The Short Stories,9780684837864,,,,ES,2002/7/25,Scribner Classics,en-US,false,1,458347,12683,30536,7161,222,,,book,3437,2510,953,191,70,4.26,464,Hardcover,,219,22,Ernest Hemingway,,,,,,501,37,378,"adult-fiction,adventure,american,classic-literature,classics,collections,college,fiction,literary-fiction,literature,modern-classics,novels,school,short-stories,unfinished,war"
4646,0670865958,The Funky Squad Annual,9780670865956,,,,ES,1995/1/1,Viking Books,,false,1,4646,13,25,6,2,1995/1/1,The Funky Squad Annual,,3,2,0,1,0,4.17,168,Unknown Binding,,6,2,Santo Cilauro,,,,,,3,0,,"comedy,non-fiction"
4651,0694524980,The Ernest Hemingway Audio Collection,9780694524983,,,,ES,2001/5/8,Caedmon,en-US,false,1,4651,88,176,41,7,2001/5/1,Audio Collection,book,19,15,7,0,0,4.29,4,Audio CD,Abridged,41,7,Ernest Hemingway,,,,,Charlton Heston,36,0,2,"adult,classics,fiction,literature,non-fiction"
4656,0345463153,The Fourth Hand,9780345463159,,,,ES,2003/4/29,Fawcett Books,eng,false,84,4656,35658,87656,26526,1071,2001/7/3,The Fourth Hand,book,2792,8098,10982,3704,950,3.30,368,Paperback,,24672,940,John Irving,,,,,,4331,23,268,"adult,adult-fiction,american,classics,contemporary,drama,fiction,humor,literary-fiction,literature,novels,realistic-fiction,romance,unfinished"
4661,0345404742,Trying to Save Piggy Sneed,9780345404749,,,,ES,1997/2/11,Ballantine Books,,false,40,4661,9985,20533,6114,233,1993/1/1,Trying to Save Piggy Sneed,book,682,1840,2697,777,118,3.36,464,Paperback,First Ballantine Books Edition,5526,175,John Irving,,,,,,2247,22,212,"american,autobiography,biography,biography-memoir,collections,contemporary,drama,essays,fiction,humor,literary-fiction,literature,memoir,non-fiction,novels,short-stories"
4666,1570031460,On Authorship,9781570031465,,,,ES,1996/9/1,University of South Carolina Press,eng,false,1,4666,41,25,7,1,1996/9/1,On Authorship,,1,3,2,1,0,3.57,203,cloth,,7,1,F. Scott Fitzgerald,,,"Judith S. Baughman,Matthew J. Bruccoli",,,27,3,1,"biography,criticism,writing"
4671,,The Great Gatsby,,,,,ES,2004/9/1,Scribner,eng,false,1718,4671,4355315,12669329,3242747,58837,1925/4/10,,book,1134195,1091446,696188,223088,97830,3.91,180,Paperback,US / CAN,3123770,48160,F. Scott Fitzgerald,,,,,,844249,10182,31815,"adult,adult-fiction,american,classic-literature,classics,drama,fiction,high-school,historical,historical-fiction,literary-fiction,literature,modern-classics,novels,realistic-fiction,romance,school,young-adult"
4676,0764586017,Cliffs Notes on Fitzgerald's the Great Gatsby,9780764586019,,,,ES,2000/6/5,Cliffs Notes,eng,false,21,4676,248,359,96,14,2000/6/5,Cliffs Notes on Fitzgerald's the Great Gatsby,book,32,28,21,9,6,3.74,96,Paperback,,71,13,"CliffsNotes,F. Scott Fitzgerald,Kate Maurer",,,,,,56,3,42,"classics,english-literature,fiction,literature,novels,reference"
4681,0446612626,"Reversible Errors (Kindle County, #6)",9780446612623,,,,ES,2003/11/1,Warner Vision,eng,false,50,4681,8684,20693,5390,237,2002/11/1,Reversible Errors,book,1391,2156,1502,267,74,3.84,553,Paperback,,4919,207,Scott Turow,,,,,,1972,29,127,"adult,adult-fiction,crime,detective,fiction,literature,mystery,mystery-thriller,novels,suspense,thriller"
4686,031242373X,Ultimate Punishment,9780312423735,,,,ES,2004/8/1,St. Martins Press-3PL,eng,false,4,4686,1467,2226,583,61,2003/1/1,Ultimate Punishment: A Lawyer's Reflections on Dealing with the Death Penalty,book,148,238,150,37,10,3.82,176,Paperback,,491,48,Scott Turow,,,,,,701,16,20,"crime,death,historical,history,memoir,non-fiction,philosophy,politics,reference,social-issues,true-crime"
4691,2253137715,Shaman,9782253137719,,,,ES,1995/6/1,LGF,,false,83,859887,15205,37202,9044,391,1992/1/1,Shaman,book,3310,3802,1629,254,49,4.11,,Paperback,,9,1,Noah Gordon,,,,,,4066,20,402,"adult,adventure,american,contemporary,drama,fiction,historical,historical-fiction,history,literary-fiction,medical,medieval,novels,romance"
4696,0312300530,The Last Jew,9780312300531,,,,ES,2000/8/15,St. Martin's Griffin,eng,false,57,4696,10144,23695,5817,288,1999/1/1,The Last Jew,book,2109,2360,1074,214,60,4.07,352,Paperback,,4086,186,Noah Gordon,,,,"Ljiljana Cvekić,Mirjana Cvekić",,3243,7,142,"adventure,contemporary,drama,fiction,historical,historical-fiction,history,medieval,novels,religion,science"
4701,0385520514,A Spot of Bother,9780385520515,,,,ES,,,eng,false,83,4701,46761,106050,30551,3111,2006/1/1,A Spot of Bother,book,4302,11043,10875,3412,919,3.47,,Paperback,,25480,2392,Mark Haddon,,,,,,10270,129,603,"adult,adult-fiction,british-literature,comedy,contemporary,drama,family,fiction,funny,humor,lgbt,literary-fiction,literature,mental-health,mental-illness,modern,mystery,novels,realistic-fiction,relationships,unfinished"
4706,0006645577,The Sea of Tranquility,9780006645573,,,,ES,1997/8/4,HarperCollins Publishers,,false,8,2159572,499,549,154,20,1996/1/1,The Sea of Tranquility,book,41,33,56,20,4,3.56,,,,2,2,Mark Haddon,Christian Birmingham,,,,,273,10,1,"biography-memoir,childrens,fiction,historical,historical-fiction,history,juvenile,non-fiction,picture-books,science,travel,writing,young-adult"
4711,0140180575,The Beautiful and Damned,9780140180572,,,,ES,1989/1/1,Penguin Books,eng,false,734,4708,118351,145617,38793,2380,1922/1/1,The Beautiful and Damned,book,9425,14750,10986,2902,730,3.75,368,Paperback,Penguin Modern Classics,110,13,F. Scott Fitzgerald,,,,,,62918,301,7714,"adult,adult-fiction,american,americana,classic-literature,classics,drama,fiction,historical,historical-fiction,literary-fiction,literature,modern-classics,novels,romance,unfinished"
4716,1419289640,This Side of Paradise,9781419289644,,,,ES,2004/1/1,Borders Classics,,true,285,46165,136632,196101,53373,3160,1920/3/26,This Side of Paradise,book,12112,19241,15857,4843,1320,3.67,,ebook,,25,9,F. Scott Fitzgerald,,,,,,65213,330,6840,"adult,adult-fiction,american,classic-literature,classics,college,fiction,historical,historical-fiction,history,literary-fiction,literature,modern-classics,novels,romance,school,unfinished,war"
4721,0671006681,F. Scott Fitzgerald's Tender Is the Night and This Side of Paradise (Monarch Notes & Study Guides),9780671006686,,,,ES,1988/5/1,Monarch Press,,false,1,4721,3,0,0,0,1988/5/1,F. Scott Fitzgerald's Tender Is the Night and This Side of Paradise (Monarch Notes & Study Guides),,0,0,0,0,0,0.00,,Paperback,,0,0,"Monarch Notes,Stanley Cooperman",,,,,,2,0,,
4726,1590510917,Monsieur Ibrahim and the Flowers of the Koran & Oscar and the Lady in Pink,9781590510919,,,,ES,2004/2/17,Other Press (NY),,false,3,4726,584,1412,349,28,,,,135,126,63,19,6,4.05,117,Hardcover,,347,28,"Marjolijn De Jager,Éric-Emmanuel Schmitt",,,,,,114,7,5,"biography,fiction,france,religion,short-stories,spirituality,young-adult"
4731,0822218100,Enigma Variations,9780822218104,,,,ES,2003/12/31,Dramatists Play Service,,false,11,1922229,1825,4670,1175,146,1996/1/1,Variations enigmatiques,book,393,464,227,77,14,3.97,52,Paperback,,31,4,"Jeremy Sams,Éric-Emmanuel Schmitt",,,,,,143,8,11,"drama,fiction,france,literature,love,plays,short-stories,theatre"
4736,0415971195,Ella Fitzgerald: A Biography of the First Lady of Jazz,9780415971195,,,,ES,2004/6/19,Routledge,,false,12,1150462,456,450,118,17,1994/5/1,Ella Fitzgerald: A Biography of the First Lady of Jazz,,27,53,27,11,0,3.81,368,Paperback,,20,3,Stuart Nicholson,,,,,,288,7,6,"biography,biography-memoir,history,memoir,music,non-fiction"
4741,0002173727,The Queen's Tour Of Canada,,,,,ES,,,,false,1,4741,1,0,0,0,1984/1/1,"The Queens Tour Of Canada, Souvenir Edition",,0,0,0,0,0,0.00,,,,0,0,Trevor Hall,,,,,,1,0,,
4746,0809447967,Master Index: An Illustrated Guide,9780809447961,,,,ES,1993/9/1,"Time-Life Books, Inc.",eng,false,1,4746,49,52,15,1,1987/10/1,Master Index an Illustrated Guide (Civil War),book,2,6,4,3,0,3.47,175,Hardcover,,15,1,Time-Life Books,,,,,,17,1,,"american,history,war"
4751,0668018674,"British and American Tanks of World War II: The Complete Illustrated History of British, American and Commonwealth Tanks, Gun Motor Carriages and Spec",9780668018678,,,,ES,,,,false,3,287228,69,168,41,3,1984/5/1,"British and American Tanks of World War Two: The Complete Illustrated History of British, American and Commonwealth Tanks, 1939-45",book,16,16,7,1,1,4.10,,,,3,0,"Christopher Ellis,Peter Chamberlain",,,,,,20,0,,"history,non-fiction,war"
4756,085368667X,German Combat Uniforms of World War Two,9780853686675,,,,ES,,,,false,2,4756,4,4,1,1,1984/1/1,"German Combat Uniforms of World War Two, Vol 1 (Uniforms Illustrated No. 5)",,0,1,0,0,0,4.00,,,,1,1,Brian Leigh Davis,,,,,,2,0,,war
4761,0134511700,An Illustrated Guide to Modern Naval Warfare,9780134511702,,,,ES,,,,false,1,4761,9,11,3,0,1989/10/1,An Illustrated Guide to Modern Naval Warfare (An Arco Military Book),,1,0,2,0,0,3.67,,,,3,0,"David Miller,Max Walmer",,,,,,5,0,,"history,non-fiction,reference"
4766,1557506345,Naval Science: An Illustrated Text for the Njrotc Student,9781557506344,,,,ES,,,,false,2,4766,5,4,2,1,1996/1/1,Naval Science: An Illustrated Text for the Njrotc Student,,0,0,0,2,0,2.00,,,,2,1,Richard R. Hobbs,,,,,,2,0,,
4771,0786427248,"Golden Horrors: An Illustrated Critical Filmography of Terror Cinema, 1931-1939",9780786427246,,,,ES,2006/2/10,McFarland & Company,,false,1,4771,43,29,7,1,2006/1/1,"Golden Horrors: An Illustrated Critical Filmography of Terror Cinema, 1931–1939",,2,4,1,0,0,4.14,518,Paperback,,7,1,Bryan Senn,,,,,,31,0,1,"horror,reference"
4776,076431033X,Post-World War II M-1 Helmets: An Illustrated Study,9780764310331,,,,ES,1999/12/31,Schiffer Publishing,,false,1,4776,3,0,0,0,1999/1/1,Post-World War II M-1 Helmets: An Illustrated Study,,0,0,0,0,0,0.00,136,Hardcover,,0,0,Mark A. Reynosa,,,,,,1,0,,
4781,0764311107,"World War II Troop Type Parachutes Axis: Germany, Italy, Japan: An Illustrated Study",9780764311109,,,,ES,2000/10/30,Schiffer Publishing,,false,1,4781,3,5,1,0,2000/1/1,"World War II Troop Type Parachutes Axis: Germany, Italy, Japan: An Illustrated Study",,1,0,0,0,0,5.00,144,Paperback,,1,0,Guy Richards,,,,,,2,0,,
4786,0823414353,There Goes the Neighborhood: 10 Buildings People Loved to Hate,9780823414352,,,,ES,2001/3/14,Holiday House,,false,1,4786,70,86,24,7,2001/1/1,There Goes the Neighborhood: 10 Buildings People Loved to Hate,,4,7,12,1,0,3.58,96,Hardcover,,24,7,Susan Goldman Rubin,,,,,,37,2,,"art,history,juvenile,middle-grade,modern,non-fiction"
4791,0933451164,There Goes the Neighborhood,9780933451162,,,,ES,1993/1/1,Prescott Press,,false,2,4791,5,13,4,4,1993/1/1,There Goes the Neighborhood,,1,1,1,0,1,3.25,,Hardcover,,4,4,Mark Stephen Clifton,,,,,,1,0,,
4796,0143039482,The Winter of Our Discontent,9780143039488,,,,ES,2008/8/26,Penguin Classics,eng,false,145,4796,71516,137722,34496,1799,1961/1/1,The Winter of our Discontent,book,11433,13684,7458,1526,395,3.99,336,Paperback,,30675,1401,John Steinbeck,,,,,,30835,110,1041,"adult,adult-fiction,american,americana,classic-literature,classics,drama,family,fiction,high-school,historical-fiction,literary-fiction,literature,modern-classics,novels,school"
4801,1883011159,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes of Wrath / The Log from the Sea of Cortez / The Harvest Gypsies,9781883011154,,,,ES,1996/9/1,Library of America,eng,false,2,4801,1513,3882,881,30,1996/9/1,The Grapes of Wrath and Other Writings 1936–1941: The Long Valley / The Grapes ,book,514,252,83,23,9,4.41,1088,Hardcover,,866,25,John Steinbeck,,,"Elaine Steinbeck,Robert DeMott",,,61,11,11,"adventure,american,classics,fiction,historical-fiction,literary-fiction,literature,novels,travel"
4806,0802714625,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,9780802714626,,,,ES,2005/10/1,Walker Books,eng,false,82,4806,101021,191693,48406,2255,1995/1/1,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,book,15421,19482,10530,2097,876,3.96,192,Hardcover,,43292,1719,Dava Sobel,,,,,,46928,77,1192,"adult,biography,biography-memoir,fiction,historical,historical-fiction,history,non-fiction,reference,school,science,technology,travel"
4811,0825115124,Where on Earth? Understanding Latitude and Longitude,9780825115127,,,,ES,1989/1/1,Walch Education,,false,1,4811,9,9,3,2,1989/6/1,Where on Earth?: Understanding Latitude and Longitude,,0,0,3,0,0,3.00,93,Paperback,,3,2,Robert A. Rutherfurd,,,,,,3,0,,
4816,1420873490,The 1421 Heresy: An Investigation Into the Ming Chinese Maritime Survey of the World,9781420873498,,,,ES,2005/9/8,Authorhouse,,false,1,4816,45,19,5,0,2005/9/8,The 1421 Heresy: An Investigation into the Ming Chinese Maritime Survey of the World,,1,2,2,0,0,3.80,412,Hardcover,,5,0,Anatole Andro,,,,,,34,0,,history
4821,0590451618,If You Sailed On The Mayflower,9780590451611,,,,ES,1991/11/1,Scholastic Paperbacks,,false,11,4821,1174,2073,524,50,1969/1/1,. . . If You Sailed on the Mayflower in 1620,book,181,181,130,22,10,3.96,80,Paperback,,493,42,Ann McGovern,Anna DiVito,,,,,366,6,18,"american-history,childrens,education,historical,historical-fiction,history,juvenile,middle-grade,non-fiction,picture-books,school,science"
4831,,Shame,,,,,ES,1995/5/18,Vintage,eng,false,69,4831,21333,37403,9680,490,1983/1/1,Shame,book,2723,3807,2407,596,147,3.86,287,Paperback,,8352,342,Salman Rushdie,,,,,,9408,120,327,"adult,british-literature,classics,contemporary,cultural,english-literature,fantasy,fiction,historical-fiction,history,literary-fiction,literature,magical-realism,novels,politics,school,unfinished"
4836,0099421860,Fury,9780099421863,,,,ES,2002/9/5,Vintage,eng,false,77,4836,13922,25744,7823,484,2001/1/1,Fury,book,1015,2330,2816,1239,423,3.29,272,Paperback,,6531,340,Salman Rushdie,,,,,,4102,116,196,"adult-fiction,british-literature,classics,contemporary,drama,fiction,literary-fiction,literature,magical-realism,modern,novels,psychology,unfinished"
